Year,City,State,daysAway,caseRate
2013,Bismarck,AK,7.89544,18.5183
2013,Grand Forks,AK,11.0686,10.8794
2013,Hattiesburg,AK,0.229704,17.2559
2013,Cedar Rapids,AK,9.0985,29.7157
2013,Lawrence,AK,4.73844,20.7803
2013,Norman,AK,3.94488,13.5597
2013,Gillette,AK,4.20408,6.71107
2013,Cheyenne,AK,1.87345,18.1161
2013,Rock Springs,AK,6.78907,13.8967
2013,Cody,AK,8.6383,2.68517
2013,Bend,AK,0.455903,2.58594
2013,Salem,AK,6.1272,3.35508
2013,Eugene,AK,1.64299,14.9656
2013,Medford,AK,1.44397,18.3363
2013,Carlsbad,AK,7.38897,37.9183
2013,Flagstaff,AK,1.16207,51.7734
2013,El Paso,AK,6.39915,4.54614
2013,Amarillo,AK,0.757712,20.8749
2013,Laredo,AK,14.5345,8.52482
2013,Fort Worth,AK,3.03669,15.0501
2013,Helen,AK,7.20612,8.87098
2013,Charleston,AK,11.7936,30.3529
2013,Columbus,AK,2.5455,16.3785
2013,Athens,AK,4.99942,10.7437
2013,Pensacola,AK,2.85815,27.2176
2013,Mobile,AK,0.919795,0.394992
2013,Montgomery,AK,0.0513098,31.1838
2013,Portland,AK,4.30509,25.5238
2013,Fayetteville,AK,11.4172,5.87411
2013,Little Rock,AK,6.08164,18.0919
2013,Topeka,AK,0.256885,27.8705
2013,Butte,AK,8.44863,15.5306
2013,Pueblo,AK,16.5829,2.31915
2013,Casper,AK,0.266745,4.51075
2013,North Platte,AK,12.5032,12.9877
2013,Kearney,AK,12.4078,17.0555
2013,Grand Island,AK,13.0167,19.6502
2013,Scottsbluff,AK,8.13679,13.5397
2013,Scranton,AK,3.37153,14.861
2013,Tupelo,AK,2.93418,2.23099
2013,Biloxi,AK,6.03821,11.3554
2013,Gulfport,AK,11.5762,16.3218
2013,Lafayette,AK,9.57402,13.9783
2013,New Iberia,AK,12.4182,22.2292
2013,Gonzales,AK,8.2914,22.6027
2013,Baton Rouge,AK,3.87994,38.0874
2013,Slidell,AK,10.3375,28.3521
2013,Hammond,AK,1.02316,20.911
2013,Joplin,AK,7.25154,21.73
2013,Cape Girardeau,AK,16.1416,13.3048
2013,Fieldsprings,AK,13.6293,29.255
2013,Columbia,AK,1.36064,12.3561
2013,Champaign,AK,6.6602,9.18197
2013,Moline,AK,20.3185,11.1744
2013,Peoria,AK,2.01056,19.1158
2013,Davenport,AK,3.21169,26.2939
2013,Iowa City,AK,11.5025,22.6858
2013,Sarasota,AK,2.35041,53.8434
2013,Ft. Myers,AK,3.93339,1.79408
2013,St. Augustine,AK,13.8215,7.43714
2013,Gainesville,AK,10.6037,8.46398
2013,Ocala,AK,4.40928,20.1859
2013,Destin,AK,7.14691,16.6334
2013,Panama City,AK,14.2409,28.6626
2013,Tallahassee,AK,0.278661,31.8363
2013,Melbourne,AK,9.73834,16.9851
2013,Daytona Beach,AK,2.34825,11.8024
2013,Vero Beach,AK,7.40617,21.9998
2013,Naples,AK,19.8249,8.99971
2013,Marco Island,AK,14.4246,21.054
2013,Palm Beach,AK,1.34492,13.5117
2013,Norfolk,AK,6.79183,13.9744
2013,Springfield,AK,6.52153,1.02947
2013,Wilmington,AK,6.10272,26.605
2013,Daytona,AK,6.00967,6.78582
2013,New York City,AK,7.34911,8.41894
2013,San Francisco,AK,16.9342,56.7787
2013,Lakemont,AK,5.88146,4.09017
2013,Crestview,AZ,9.38692,3.95365
2013,Tampa,AZ,3.001,21.824
2013,Middleburg,AZ,5.16442,4.35861
2013,Jacksonville,AZ,4.02717,12.9977
2013,Orlando,AZ,1.45854,7.50616
2013,Riverside,AZ,13.1206,34.5831
2013,Lancaster,AZ,3.22464,11.215
2013,Chandler,AZ,1.7641,16.2995
2013,Providence,AZ,2.50432,23.9846
2013,Lincoln,AZ,1.58757,17.2645
2013,Boise,AZ,2.76746,14.9169
2013,Boulder,AZ,4.91572,7.06611
2013,Fargo,AZ,2.34112,18.4783
2013,Lubbock,AZ,0.752033,14.4244
2013,Des Moines,AZ,9.26146,6.42917
2013,Waco,AZ,1.68542,3.83922
2013,Rochester,AZ,2.77997,12.8387
2013,Lexington,AZ,0.80098,9.62755
2013,Pittsburgh,AZ,4.69431,31.7832
2013,Huntsville,AZ,2.38611,13.0054
2013,Mesa,AZ,1.27005,9.4144
2013,Irvine,AZ,0.197051,11.7574
2013,Bismarck,AZ,2.14768,24.0269
2013,Grand Forks,AZ,17.862,26.1776
2013,Hattiesburg,AZ,9.40617,37.4084
2013,Cedar Rapids,AZ,2.09321,7.23029
2013,Lawrence,AZ,3.1342,21.8555
2013,Norman,AZ,15.3836,20.0599
2013,Gillette,AZ,2.67273,22.6568
2013,Cheyenne,AZ,1.77067,17.2262
2013,Rock Springs,AZ,0.475083,10.5856
2013,Cody,AZ,1.51483,20.866
2013,Bend,AZ,16.2036,15.3614
2013,Salem,AZ,5.34521,22.9019
2013,Eugene,AZ,8.39475,13.6035
2013,Medford,AZ,3.17589,2.14721
2013,Carlsbad,AZ,11.5948,20.7262
2013,Flagstaff,AZ,4.13593,13.3771
2013,El Paso,AZ,4.87059,8.70758
2013,Amarillo,AZ,5.95377,13.6604
2013,Laredo,AZ,14.4496,22.9547
2013,Fort Worth,AZ,10.2061,15.4278
2013,Helen,AZ,10.9287,33.6472
2013,Charleston,AZ,10.8654,8.60035
2013,Columbus,AZ,5.72917,40.7854
2013,Athens,AZ,3.64112,19.5319
2013,Pensacola,AZ,8.29687,5.51051
2013,Mobile,AZ,1.63599,4.69614
2013,Montgomery,AZ,9.20678,3.08269
2013,Portland,AZ,2.71758,15.4785
2013,Fayetteville,AZ,10.1138,9.84169
2013,Little Rock,AZ,0.943152,14.8027
2013,Topeka,AZ,12.8694,10.3325
2013,Butte,AZ,9.66865,13.8643
2013,Pueblo,AZ,16.6378,15.0346
2013,Casper,AZ,8.52039,14.8994
2013,North Platte,AZ,14.2169,5.63082
2013,Kearney,AZ,10.6886,8.03054
2013,Grand Island,AZ,2.05334,29.6839
2013,Scottsbluff,AZ,11.8798,9.81025
2013,Scranton,AZ,0.902375,8.56812
2013,Tupelo,AZ,13.9211,4.98946
2013,Biloxi,AZ,4.41065,19.6144
2013,Gulfport,AZ,14.5773,0.833091
2013,Lafayette,AZ,0.382,13.5018
2013,New Iberia,AZ,1.61762,1.26992
2013,Gonzales,AZ,10.3385,43.3532
2013,Baton Rouge,AZ,8.01199,16.7365
2013,Slidell,AZ,1.14439,21.096
2013,Hammond,AZ,7.18863,54.3715
2013,Joplin,AZ,3.39264,31.7926
2013,Cape Girardeau,AZ,8.19489,16.6415
2013,Fieldsprings,AZ,6.35003,33.8157
2013,Columbia,AZ,6.70197,26.0757
2013,Champaign,AZ,0.783938,19.5662
2013,Moline,AZ,9.17409,14.3508
2013,Peoria,AZ,13.8862,24.2602
2013,Davenport,AZ,9.25415,19.8381
2013,Iowa City,AZ,0.658024,2.78354
2013,Sarasota,AZ,1.35183,22.0873
2013,Ft. Myers,AZ,6.00823,19.0923
2013,St. Augustine,AZ,2.34051,9.38087
2013,Gainesville,AZ,12.9164,15.125
2013,Ocala,AZ,8.89959,24.7345
2013,Destin,AZ,10.4877,17.1059
2013,Panama City,AZ,4.44373,16.2532
2013,Tallahassee,AZ,2.34956,13.7516
2013,Melbourne,AZ,14.3885,4.70534
2013,Daytona Beach,AZ,13.9442,4.37949
2013,Vero Beach,AZ,0.481664,4.68342
2013,Naples,AZ,4.10119,30.0212
2013,Marco Island,AZ,10.0018,11.9299
2013,Palm Beach,AZ,9.31674,17.6375
2013,Norfolk,AZ,2.0631,1.90522
2013,Springfield,AZ,4.20785,23.1653
2013,Wilmington,AZ,1.43656,2.60702
2013,Daytona,AZ,7.38741,15.5064
2013,New York City,AZ,8.90826,25.1693
2013,San Francisco,AZ,9.75172,14.4085
2013,Lakemont,AZ,4.31957,30.7807
2013,Crestview,AR,5.44011,29.1313
2013,Tampa,AR,0.0895145,4.32569
2013,Middleburg,AR,10.1917,4.33408
2013,Jacksonville,AR,8.57759,26.8012
2013,Orlando,AR,6.40769,25.9627
2013,Riverside,AR,4.37434,17.9196
2013,Lancaster,AR,12.5896,23.9926
2013,Chandler,AR,3.62887,15.4742
2013,Providence,AR,4.3497,25.9181
2013,Lincoln,AR,1.32345,4.54193
2013,Boise,AR,1.09845,24.0617
2013,Boulder,AR,4.9282,15.8371
2013,Fargo,AR,11.0964,9.0952
2013,Lubbock,AR,8.04055,13.8683
2013,Des Moines,AR,8.86951,35.209
2013,Waco,AR,16.3502,31.9767
2013,Rochester,AR,1.99021,25.4503
2013,Lexington,AR,6.521,5.87877
2013,Pittsburgh,AR,7.81602,13.191
2013,Huntsville,AR,13.8381,4.41883
2013,Mesa,AR,13.186,21.1908
2013,Irvine,AR,12.0781,5.34367
2013,Bismarck,AR,3.90999,7.82723
2013,Grand Forks,AR,6.24044,32.0307
2013,Hattiesburg,AR,7.52771,22.2062
2013,Cedar Rapids,AR,6.11718,19.1762
2013,Lawrence,AR,1.81978,4.20023
2013,Norman,AR,15.9517,11.0786
2013,Gillette,AR,3.56514,8.09024
2013,Cheyenne,AR,2.50956,3.98222
2013,Rock Springs,AR,12.8482,17.1321
2013,Cody,AR,0.207398,3.63091
2013,Bend,AR,1.29398,10.3907
2013,Salem,AR,9.94252,20.6916
2013,Eugene,AR,1.86148,10.0305
2013,Medford,AR,5.77435,4.45254
2013,Carlsbad,AR,3.914,25.4697
2013,Flagstaff,AR,5.19775,1.88204
2013,El Paso,AR,1.85274,56.3094
2013,Amarillo,AR,15.7548,18.7417
2013,Laredo,AR,3.16228,10.8329
2013,Fort Worth,AR,7.85697,17.5206
2013,Helen,AR,0.558216,38.5824
2013,Charleston,AR,3.2169,42.6885
2013,Columbus,AR,9.06124,24.0401
2013,Athens,AR,3.26294,7.2989
2013,Pensacola,AR,3.7072,6.06486
2013,Mobile,AR,10.7475,27.4133
2013,Montgomery,AR,8.80318,14.8218
2013,Portland,AR,1.73603,2.53791
2013,Fayetteville,AR,4.53935,5.72597
2013,Little Rock,AR,2.53876,25.3562
2013,Topeka,AR,4.02177,34.3763
2013,Butte,AR,1.7701,24.9224
2013,Pueblo,AR,1.84157,4.59579
2013,Casper,AR,0.436312,22.9717
2013,North Platte,AR,0.830837,7.36977
2013,Kearney,AR,1.93754,10.3898
2013,Grand Island,AR,10.3675,13.101
2013,Scottsbluff,AR,10.2939,0.76255
2013,Scranton,AR,2.52171,26.627
2013,Tupelo,AR,2.25976,5.8185
2013,Biloxi,AR,5.20302,3.76896
2013,Gulfport,AR,10.2758,16.3305
2013,Lafayette,AR,10.7158,12.8065
2013,New Iberia,AR,6.25793,41.9948
2013,Gonzales,AR,1.35149,0.355476
2013,Baton Rouge,AR,1.66012,6.85903
2013,Slidell,AR,2.9275,31.0368
2013,Hammond,AR,18.377,8.37048
2013,Joplin,AR,9.24018,17.2404
2013,Cape Girardeau,AR,7.36023,5.90465
2013,Fieldsprings,AR,16.4756,11.5787
2013,Columbia,AR,8.67733,21.0759
2013,Champaign,AR,1.46447,3.63575
2013,Moline,AR,3.06031,1.41796
2013,Peoria,AR,1.10195,11.2957
2013,Davenport,AR,15.7504,5.96916
2013,Iowa City,AR,2.19337,25.6641
2013,Sarasota,AR,6.13396,48.3498
2013,Ft. Myers,AR,0.930849,26.7441
2013,St. Augustine,AR,0.468938,19.2725
2013,Gainesville,AR,0.383606,22.2283
2013,Ocala,AR,4.18927,19.2334
2013,Destin,AR,10.0344,9.58974
2013,Panama City,AR,9.22645,18.5693
2013,Tallahassee,AR,7.7272,17.2709
2013,Melbourne,AR,6.56497,16.5768
2013,Daytona Beach,AR,7.16345,11.2186
2013,Vero Beach,AR,12.3779,16.0665
2013,Naples,AR,1.72399,39.9396
2013,Marco Island,AR,0.86511,6.59181
2013,Palm Beach,AR,0.73615,5.90592
2013,Norfolk,AR,4.06252,2.40697
2013,Springfield,AR,4.50409,1.94418
2013,Wilmington,AR,11.6626,43.7671
2013,Daytona,AR,1.17992,4.04637
2013,New York City,AR,1.85667,12.2307
2013,San Francisco,AR,9.34091,34.1824
2013,Lakemont,AR,12.6278,2.88534
2013,Crestview,CA,7.91766,16.9649
2013,Tampa,CA,9.15638,21.0862
2013,Middleburg,CA,0.577699,11.8764
2013,Jacksonville,CA,9.53972,16.413
2013,Orlando,CA,10.7427,9.3757
2013,Riverside,CA,3.73443,18.1575
2013,Lancaster,CA,14.11,5.25151
2013,Chandler,CA,4.08723,6.17303
2013,Providence,CA,0.544641,0.829867
2013,Lincoln,CA,6.41888,23.061
2013,Boise,CA,0.784738,42.622
2013,Boulder,CA,8.13824,10.3057
2013,Fargo,CA,2.74485,21.7696
2013,Lubbock,CA,0.174264,10.9332
2013,Des Moines,CA,2.15982,22.5634
2013,Waco,CA,10.8607,19.9161
2013,Rochester,CA,11.6106,20.1521
2013,Lexington,CA,14.2897,23.1634
2013,Pittsburgh,CA,3.12818,12.8109
2013,Huntsville,CA,1.99411,10.6901
2013,Mesa,CA,2.78939,2.07936
2013,Irvine,CA,4.69236,11.4338
2013,Bismarck,CA,15.5969,12.4845
2013,Grand Forks,CA,16.4216,17.2543
2013,Hattiesburg,CA,9.94191,14.967
2013,Cedar Rapids,CA,1.59061,9.81984
2013,Lawrence,CA,2.42222,28.5392
2013,Norman,CA,6.30318,24.4224
2013,Gillette,CA,7.09775,34.3533
2013,Cheyenne,CA,12.0421,16.5418
2013,Rock Springs,CA,6.75502,22.0393
2013,Cody,CA,4.292,3.17198
2013,Bend,CA,13.6342,4.95349
2013,Salem,CA,3.61506,0.186886
2013,Eugene,CA,7.97589,34.4958
2013,Medford,CA,13.5504,48.9489
2013,Carlsbad,CA,8.14611,26.5871
2013,Flagstaff,CA,2.92162,25.9423
2013,El Paso,CA,9.60881,14.6363
2013,Amarillo,CA,6.1371,7.36697
2013,Laredo,CA,0.0687198,2.12602
2013,Fort Worth,CA,12.8359,3.24538
2013,Helen,CA,6.8307,48.9903
2013,Charleston,CA,15.289,11.0692
2013,Columbus,CA,1.20826,23.4139
2013,Athens,CA,10.3317,19.3485
2013,Pensacola,CA,15.8884,45.3371
2013,Mobile,CA,4.09678,8.09752
2013,Montgomery,CA,1.64204,17.2831
2013,Portland,CA,12.0482,13.0392
2013,Fayetteville,CA,2.64241,4.67123
2013,Little Rock,CA,3.19052,15.0591
2013,Topeka,CA,12.8761,16.8477
2013,Butte,CA,5.10268,14.3829
2013,Pueblo,CA,14.0464,3.37694
2013,Casper,CA,14.3451,6.90827
2013,North Platte,CA,4.4434,6.50969
2013,Kearney,CA,13.0288,9.08993
2013,Grand Island,CA,0.957252,19.971
2013,Scottsbluff,CA,17.5182,9.28685
2013,Scranton,CA,4.31433,5.1754
2013,Tupelo,CA,5.05887,39.6282
2013,Biloxi,CA,0.323571,0.441745
2013,Gulfport,CA,5.58328,31.5996
2013,Lafayette,CA,12.7016,18.5843
2013,New Iberia,CA,10.1812,36.8125
2013,Gonzales,CA,2.28838,18.0334
2013,Baton Rouge,CA,12.5146,7.8283
2013,Slidell,CA,2.47613,7.11658
2013,Hammond,CA,1.71269,10.4638
2013,Joplin,CA,9.53654,4.78996
2013,Cape Girardeau,CA,3.90492,12.3821
2013,Fieldsprings,CA,14.9981,11.1779
2013,Columbia,CA,3.12825,16.3036
2013,Champaign,CA,18.6605,11.7688
2013,Moline,CA,6.94679,28.2553
2013,Peoria,CA,19.4808,7.93379
2013,Davenport,CA,5.92779,19.0516
2013,Iowa City,CA,2.54723,23.5508
2013,Sarasota,CA,2.12307,23.4687
2013,Ft. Myers,CA,14.1366,29.5527
2013,St. Augustine,CA,5.55329,14.981
2013,Gainesville,CA,0.499742,12.0207
2013,Ocala,CA,16.0675,9.00297
2013,Destin,CA,1.93272,9.25121
2013,Panama City,CA,17.7198,11.2491
2013,Tallahassee,CA,10.2542,25.5735
2013,Melbourne,CA,1.65542,6.47806
2013,Daytona Beach,CA,7.28277,29.0257
2013,Vero Beach,CA,2.34789,28.3762
2013,Naples,CA,8.66132,20.2756
2013,Marco Island,CA,15.0393,39.7631
2013,Palm Beach,CA,5.42601,45.1816
2013,Norfolk,CA,4.10983,36.6083
2013,Springfield,CA,12.9944,1.0146
2013,Wilmington,CA,2.21417,27.9949
2013,Daytona,CA,3.5206,10.5165
2013,New York City,CA,8.88918,9.08326
2013,San Francisco,CA,0.300407,12.5302
2013,Lakemont,CA,25.0215,5.3724
2013,Crestview,CO,2.32681,25.9653
2013,Tampa,CO,1.73377,15.4619
2013,Middleburg,CO,5.97009,15.6078
2013,Jacksonville,CO,6.97507,11.7928
2013,Orlando,CO,1.50879,6.32321
2013,Riverside,CO,3.06203,13.0125
2013,Lancaster,CO,16.4953,16.7778
2013,Chandler,CO,0.230141,11.4384
2013,Providence,CO,1.8328,2.49537
2013,Lincoln,CO,9.47086,43.5316
2013,Boise,CO,24.0154,16.6614
2013,Boulder,CO,14.6847,19.5341
2013,Fargo,CO,3.84192,19.2344
2013,Lubbock,CO,11.0458,23.4705
2013,Des Moines,CO,2.43786,29.9957
2013,Waco,CO,4.0208,34.9803
2013,Rochester,CO,4.01398,35.2194
2013,Lexington,CO,6.8803,22.0459
2013,Pittsburgh,CO,1.07905,20.3653
2013,Huntsville,CO,0.0892149,0.42687
2013,Mesa,CO,13.5694,20.3176
2013,Irvine,CO,5.4204,21.6057
2013,Bismarck,CO,7.40204,30.1138
2013,Grand Forks,CO,1.08841,20.1107
2013,Hattiesburg,CO,5.46412,16.7659
2013,Cedar Rapids,CO,0.75005,6.51028
2013,Lawrence,CO,16.2685,16.886
2013,Norman,CO,5.14356,10.6649
2013,Gillette,CO,1.73286,9.89499
2013,Cheyenne,CO,10.9402,20.5162
2013,Rock Springs,CO,19.9192,9.55058
2013,Cody,CO,7.38193,8.67259
2013,Bend,CO,7.71721,7.59174
2013,Salem,CO,0.151034,11.0342
2013,Eugene,CO,13.7948,6.73885
2013,Medford,CO,9.61246,43.0777
2013,Carlsbad,CO,0.110724,22.9054
2013,Flagstaff,CO,2.34502,20.5184
2013,El Paso,CO,4.41728,27.7124
2013,Amarillo,CO,7.72685,19.674
2013,Laredo,CO,1.44205,12.117
2013,Fort Worth,CO,5.74528,36.358
2013,Helen,CO,4.76723,31.1932
2013,Charleston,CO,20.0565,34.4019
2013,Columbus,CO,17.8829,5.17154
2013,Athens,CO,12.1003,10.177
2013,Pensacola,CO,5.48818,15.5084
2013,Mobile,CO,8.35664,15.3884
2013,Montgomery,CO,0.495741,11.5458
2013,Portland,CO,0.591882,18.285
2013,Fayetteville,CO,3.37628,7.32772
2013,Little Rock,CO,1.42941,13.6149
2013,Topeka,CO,15.5466,16.1281
2013,Butte,CO,0.904752,15.9074
2013,Pueblo,CO,14.3519,17.4502
2013,Casper,CO,7.81737,10.9093
2013,North Platte,CO,6.35551,22.9013
2013,Kearney,CO,12.8316,35.2613
2013,Grand Island,CO,1.06739,2.80491
2013,Scottsbluff,CO,12.3117,38.057
2013,Scranton,CO,10.0815,21.6638
2013,Tupelo,CO,2.65108,3.98822
2013,Biloxi,CO,0.56984,2.05653
2013,Gulfport,CO,5.07294,17.1727
2013,Lafayette,CO,0.551057,16.4871
2013,New Iberia,CO,2.47749,1.58892
2013,Gonzales,CO,3.00307,7.0936
2013,Baton Rouge,CO,6.05275,24.2686
2013,Slidell,CO,7.95329,19.5616
2013,Hammond,CO,4.37787,1.47048
2013,Joplin,CO,10.8147,5.57299
2013,Cape Girardeau,CO,9.5566,7.22066
2013,Fieldsprings,CO,3.52616,1.58718
2013,Columbia,CO,0.901291,6.95205
2013,Champaign,CO,20.1298,12.7174
2013,Moline,CO,16.4973,32.685
2013,Peoria,CO,9.98329,12.8282
2013,Davenport,CO,0.605988,13.2222
2013,Iowa City,CO,11.0678,11.954
2013,Sarasota,CO,2.27581,17.5584
2013,Ft. Myers,CO,4.53738,2.40625
2013,St. Augustine,CO,4.45899,22.5368
2013,Gainesville,CO,12.791,23.0149
2013,Ocala,CO,4.58577,10.0564
2013,Destin,CO,4.63961,24.2379
2013,Panama City,CO,14.37,23.2025
2013,Tallahassee,CO,5.21123,12.5534
2013,Melbourne,CO,8.19684,36.2319
2013,Daytona Beach,CO,5.74936,1.90525
2013,Vero Beach,CO,1.83682,45.2283
2013,Naples,CO,16.3697,16.6265
2013,Marco Island,CO,7.39836,14.2065
2013,Palm Beach,CO,8.68238,3.92118
2013,Norfolk,CO,9.22813,7.25735
2013,Springfield,CO,4.07379,5.13526
2013,Wilmington,CO,14.5816,33.4339
2013,Daytona,CO,20.9079,36.5013
2013,New York City,CO,5.62334,5.29468
2013,San Francisco,CO,2.10545,25.4609
2013,Lakemont,CO,0.872428,13.6754
2013,Crestview,CT,3.26976,3.23413
2013,Tampa,CT,13.6865,7.26912
2013,Middleburg,CT,12.9731,12.111
2013,Jacksonville,CT,3.9946,10.8028
2013,Orlando,CT,0.833204,9.1893
2013,Riverside,CT,1.02664,7.9461
2013,Lancaster,CT,6.79247,5.88788
2013,Chandler,CT,5.07707,8.64136
2013,Providence,CT,10.388,21.4229
2013,Lincoln,CT,3.092,17.3532
2013,Boise,CT,18.2019,18.8783
2013,Boulder,CT,0.0174865,27.6912
2013,Fargo,CT,3.57066,15.3743
2013,Lubbock,CT,4.21,12.3276
2013,Des Moines,CT,6.66958,6.76265
2013,Waco,CT,11.101,9.06604
2013,Rochester,CT,8.6013,20.4236
2013,Lexington,CT,5.7157,5.67643
2013,Pittsburgh,CT,5.0595,9.87352
2013,Huntsville,CT,5.3166,30.0075
2013,Mesa,CT,14.5399,1.9023
2013,Irvine,CT,8.98477,37.0143
2013,Bismarck,CT,5.72694,1.13754
2013,Grand Forks,CT,21.8398,18.07
2013,Hattiesburg,CT,2.54134,32.824
2013,Cedar Rapids,CT,12.7961,25.959
2013,Lawrence,CT,3.76375,24.6611
2013,Norman,CT,4.32746,15.2628
2013,Gillette,CT,18.5717,16.7427
2013,Cheyenne,CT,11.8299,20.075
2013,Rock Springs,CT,11.477,22.5709
2013,Cody,CT,1.83065,11.8415
2013,Bend,CT,1.02474,26.0618
2013,Salem,CT,3.68478,6.41987
2013,Eugene,CT,3.68895,15.6111
2013,Medford,CT,2.12866,1.51447
2013,Carlsbad,CT,0.718369,31.7553
2013,Flagstaff,CT,3.0636,7.35779
2013,El Paso,CT,2.56613,3.38086
2013,Amarillo,CT,11.4055,21.4066
2013,Laredo,CT,7.79822,21.6925
2013,Fort Worth,CT,0.978168,13.3884
2013,Helen,CT,3.58938,24.5411
2013,Charleston,CT,5.67472,10.7798
2013,Columbus,CT,4.20813,20.0799
2013,Athens,CT,14.0672,21.538
2013,Pensacola,CT,1.69658,25.1031
2013,Mobile,CT,0.649685,14.7063
2013,Montgomery,CT,2.29994,37.5737
2013,Portland,CT,2.5624,12.8971
2013,Fayetteville,CT,6.10203,6.77874
2013,Little Rock,CT,6.16842,15.562
2013,Topeka,CT,3.49922,18.3848
2013,Butte,CT,9.66157,22.4568
2013,Pueblo,CT,10.8656,20.9341
2013,Casper,CT,1.18241,11.5116
2013,North Platte,CT,9.83699,30.1647
2013,Kearney,CT,1.01826,0.544308
2013,Grand Island,CT,7.3895,1.96916
2013,Scottsbluff,CT,6.30011,11.3656
2013,Scranton,CT,1.93417,25.0169
2013,Tupelo,CT,2.0643,4.52176
2013,Biloxi,CT,6.01996,0.862667
2013,Gulfport,CT,7.70663,14.6394
2013,Lafayette,CT,3.31729,31.7276
2013,New Iberia,CT,1.3706,9.39211
2013,Gonzales,CT,5.50061,13.0797
2013,Baton Rouge,CT,4.08003,1.98804
2013,Slidell,CT,4.66825,11.0721
2013,Hammond,CT,4.30524,18.0313
2013,Joplin,CT,4.47433,9.59987
2013,Cape Girardeau,CT,5.6091,0.700049
2013,Fieldsprings,CT,1.17365,1.31724
2013,Columbia,CT,9.04002,9.81954
2013,Champaign,CT,5.1109,23.5544
2013,Moline,CT,15.8444,0.660503
2013,Peoria,CT,6.42047,34.6501
2013,Davenport,CT,7.81325,11.4795
2013,Iowa City,CT,9.254,11.0134
2013,Sarasota,CT,9.77924,39.8484
2013,Ft. Myers,CT,2.62216,14.4015
2013,St. Augustine,CT,2.0877,2.19828
2013,Gainesville,CT,3.97972,26.8852
2013,Ocala,CT,0.856701,35.1978
2013,Destin,CT,2.15857,10.234
2013,Panama City,CT,8.46606,41.3375
2013,Tallahassee,CT,1.02303,10.1179
2013,Melbourne,CT,2.87272,7.63702
2013,Daytona Beach,CT,1.21148,3.54556
2013,Vero Beach,CT,3.18186,27.2149
2013,Naples,CT,8.9764,7.49359
2013,Marco Island,CT,9.77081,15.4316
2013,Palm Beach,CT,15.2571,21.5927
2013,Norfolk,CT,9.80118,13.3551
2013,Springfield,CT,7.10464,10.9387
2013,Wilmington,CT,1.39409,27.3774
2013,Daytona,CT,13.4874,24.2364
2013,New York City,CT,5.20822,5.06784
2013,San Francisco,CT,1.40272,7.41347
2013,Lakemont,CT,13.0921,6.07122
2013,Crestview,DE,9.76763,34.0585
2013,Tampa,DE,3.6653,25.8542
2013,Middleburg,DE,0.221528,13.4152
2013,Jacksonville,DE,1.15632,20.9626
2013,Orlando,DE,7.15055,10.797
2013,Riverside,DE,4.73628,4.21814
2013,Lancaster,DE,7.8848,26.0003
2013,Chandler,DE,7.34933,20.2028
2013,Providence,DE,1.72052,26.1662
2013,Lincoln,DE,10.1151,1.16169
2013,Boise,DE,9.80958,22.8462
2013,Boulder,DE,5.89813,2.64878
2013,Fargo,DE,4.63528,4.2409
2013,Lubbock,DE,8.88979,23.9256
2013,Des Moines,DE,6.02309,17.1222
2013,Waco,DE,4.31353,12.3474
2013,Rochester,DE,4.7389,9.62745
2013,Lexington,DE,1.2869,13.9384
2013,Pittsburgh,DE,5.58997,20.5065
2013,Huntsville,DE,13.3551,13.4424
2013,Mesa,DE,14.5846,15.1671
2013,Irvine,DE,3.11865,15.3059
2013,Bismarck,DE,4.80875,36.4499
2013,Grand Forks,DE,3.7273,12.514
2013,Hattiesburg,DE,11.9765,21.7373
2013,Cedar Rapids,DE,4.45099,61.358
2013,Lawrence,DE,9.1416,5.35619
2013,Norman,DE,0.415438,2.1989
2013,Gillette,DE,1.52057,9.93481
2013,Cheyenne,DE,9.9937,35.8787
2013,Rock Springs,DE,0.409318,24.7215
2013,Cody,DE,1.19994,14.9843
2013,Bend,DE,5.45199,9.38496
2013,Salem,DE,3.5288,23.4988
2013,Eugene,DE,17.8688,8.69465
2013,Medford,DE,0.0940194,11.8374
2013,Carlsbad,DE,7.80091,14.8773
2013,Flagstaff,DE,6.21918,10.2854
2013,El Paso,DE,5.53403,10.3435
2013,Amarillo,DE,3.3689,11.1341
2013,Laredo,DE,13.4208,6.20388
2013,Fort Worth,DE,4.95911,6.66346
2013,Helen,DE,3.91198,0.156117
2013,Charleston,DE,12.2124,4.06963
2013,Columbus,DE,6.22744,16.1385
2013,Athens,DE,14.4786,10.4394
2013,Pensacola,DE,2.47355,12.7293
2013,Mobile,DE,0.0729501,5.83791
2013,Montgomery,DE,3.71173,0.58605
2013,Portland,DE,1.26688,11.6887
2013,Fayetteville,DE,0.183579,39.3749
2013,Little Rock,DE,3.96849,27.9943
2013,Topeka,DE,5.30242,27.5877
2013,Butte,DE,10.916,34.7504
2013,Pueblo,DE,9.62223,22.9432
2013,Casper,DE,19.056,11.4423
2013,North Platte,DE,15.2718,5.32404
2013,Kearney,DE,5.70358,13.4802
2013,Grand Island,DE,15.6337,14.4539
2013,Scottsbluff,DE,16.8249,6.08873
2013,Scranton,DE,4.22871,19.1345
2013,Tupelo,DE,4.97871,4.53426
2013,Biloxi,DE,5.15976,18.0432
2013,Gulfport,DE,4.26754,1.73714
2013,Lafayette,DE,4.3289,37.8056
